ra,dec,gmag,rmag,imag,ndet,class_star
247.18771974715324,-29.116670165397874,99.99,22.71875,20.717052,5,0.027588
247.18876520103876,-29.116370254102215,99.99,22.362932,20.772678,8,0.357454
247.19047393246447,-29.117399252403914,99.99,23.6875,22.03125,2,0.827881
247.1909384074052,-29.116837594407553,23.468803,22.71875,21.83969,7,0.687901
247.1915855859074,-29.115781806144323,99.99,22.34375,21.368582,5,0.109015
247.18603633904686,-29.114170162545168,99.99,99.99,20.265625,1,0.045532
247.1866699222994,-29.114208162732286,20.317314,19.555574,18.066721,15,0.197832
247.18768285920365,-29.11333484414166,19.246702,18.3125,18.71875,5,0.9875
247.18992273660876,-29.114541207277018,16.758318,15.97684,15.585938,11,0.975408
247.18969902630568,-29.113840869737245,20.859375,19.921875,99.99,2,0.989014
247.19350910146085,-29.11691062202882,22.73994,21.379143,20.661022,15,0.7104
247.19585027366645,-29.118364136944383,22.509129,21.433914,20.929098,15,0.923698
247.1950520726932,-29.116878183506007,23.09839,21.829155,21.219944,14,0.840402
247.19383600843705,-29.11509279724611,22.85827,22.296196,21.742119,13,0.773268
247.19725001319864,-29.116261803186525,99.99,99.99,23.1875,1,0.515137
247.19469432806278,-29.11344609743821,23.661034,22.739443,21.953125,12,0.705444
247.196144871721,-29.11471437065399,22.775295,21.922318,21.318172,14,0.837437
247.19647333054036,-29.113829914346244,99.99,23.140625,99.99,2,0.405273
247.18601619855926,-29.111323412837006,15.046875,99.99,99.99,1,0.984863
247.1909982349376,-29.110929604333595,19.412497,99.99,99.99,3,0.945475
247.187690257954,-29.108896256677156,21.022535,19.607386,19.344923,15,0.517424
247.18654716843488,-29.10822404668144,22.156134,20.834116,20.183462,15,0.562695
247.18709412819473,-29.10743909148208,99.99,99.99,99.99,1,0.419678
247.19121742064814,-29.109879636945728,99.99,99.99,20.946724,2,0.018215
247.1892577239845,-29.10826378340074,99.99,20.59375,20.734375,2,0.489651
247.19094522110416,-29.10868340222519,99.99,99.99,99.99,1,0.000317
247.19464469991416,-29.111573851897255,99.99,20.46214,99.99,3,0.077006
247.19447160691112,-29.1113194116452,23.37131,21.747458,20.421875,11,0.808549
247.1947597385134,-29.111748822252466,21.85199,20.876728,99.99,8,0.607933
247.19272693341213,-29.108645567688818,18.521372,17.79444,17.398401,15,0.979362
247.19640658549017,-29.111148084248963,99.99,99.99,22.609375,1,0.875977
247.19720070257404,-29.110603013837125,99.99,22.599407,21.912947,10,0.634229
247.1972656186733,-29.110118872892052,99.99,99.99,22.101992,4,0.807007
247.19844494021194,-29.12587515102559,99.99,99.99,21.870323,2,0.54895
247.20005657122957,-29.12643975506504,22.046865,20.914974,20.223873,14,0.837385
247.19950895553052,-29.12571807608647,21.331371,20.508175,20.078125,14,0.964076
247.19855703775258,-29.12500763357824,19.61446,18.574879,18.15625,14,0.97719
247.19900514468904,-29.124315358143882,22.355017,21.544432,21.107592,9,0.839518
247.200893130711,-29.124779759882294,99.99,22.862244,22.175087,8,0.569862
247.20602602454792,-29.129076109811496,99.99,23.28125,21.43641,4,0.689819
247.20617432894718,-29.12905661043842,99.99,99.99,99.99,1,0.336426
247.20810785225154,-29.12801707210061,22.477207,20.911394,19.998016,14,0.948138
247.1979683267995,-29.123793630744274,21.412374,20.642906,20.328125,13,0.948618
247.19895838287746,-29.12300156489342,23.484375,21.707136,20.983711,10,0.778979
247.19981052406558,-29.124074227151432,21.494713,19.794924,18.358538,13,0.969989
247.19826405697916,-29.122445382547767,99.99,99.99,22.34375,1,0.617188
247.19919971018072,-29.122394592589213,99.99,99.99,22.21875,1,0.911133
247.2024306123748,-29.123461200193578,20.77054,20.05458,19.615578,14,0.980887
247.19817707808423,-29.12121912674288,22.859375,21.928421,21.288597,9,0.100461
247.19823963058172,-29.121037358675824,99.99,22.078125,99.99,1,0.515625
247.19914720792963,-29.119680697849777,19.19803,18.571552,18.1875,15,0.983236
247.20645538476353,-29.12465498331174,99.99,23.190962,21.89067,7,0.72576
247.20461631042465,-29.123781299378305,99.99,22.517773,21.137596,9,0.732096
247.20938659191904,-29.12346304103931,99.99,99.99,22.640625,1,0.72168
247.20413579906977,-29.12074248364681,22.481554,21.148382,20.515362,15,0.92985
247.2071541093195,-29.122617118322875,22.02931,21.204548,20.725138,15,0.940723
247.20800849492107,-29.121675754386402,22.320742,21.312809,20.86106,15,0.944076
247.2105032623403,-29.13080592337756,23.53125,21.968136,20.773605,13,0.816031
247.21161636072833,-29.130073900350204,23.640179,21.692638,20.507465,14,0.829102
247.2117943394156,-29.129065737644762,99.99,99.99,22.21726,3,0.788737
247.21260393630314,-29.13115509367007,21.83169,20.326029,19.592552,15,0.978548
247.21462115634557,-29.130503149768572,22.440159,21.593203,21.060877,15,0.888151
247.21067774287152,-29.128297769872148,99.99,22.690775,21.82455,10,0.70249
247.21019345058545,-29.126650365045023,21.103436,20.113472,19.515625,15,0.981413
247.21345598905194,-29.128888330704108,99.99,23.328125,22.180845,5,0.656885
247.21284862919845,-29.12822860544882,99.99,23.484375,22.293907,5,0.611475
247.21545119428256,-29.128212236563094,99.99,22.399427,21.468515,11,0.762496
247.21403240857603,-29.127107207620412,99.99,99.99,23.140625,1,0.508789
247.2168509796194,-29.130625755226077,99.99,99.99,22.53125,1,0.487793
247.21837524651204,-29.130612535576955,23.162954,22.295582,21.721313,13,0.756911
247.21849668143236,-29.128093173133976,20.921875,99.99,99.99,1,0.944824
247.21006185674761,-29.124478740607294,23.068262,22.244068,21.500246,15,0.70612
247.21228984949272,-29.12504548049766,99.99,22.953125,22.106108,4,0.892822
247.2153974142449,-29.126335988323515,99.99,23.6875,22.498749,5,0.668506
247.21337449469118,-29.124662178743115,18.693045,17.752653,17.3125,14,0.985177
247.21488840901407,-29.12464369586737,99.99,99.99,22.328125,1,0.859863
247.21471080766665,-29.124236788192597,99.99,22.46067,21.72243,7,0.576486
247.21825898794356,-29.127421473468527,99.99,23.0625,22.06234,5,0.71709
247.21838896100525,-29.126365923494863,22.925219,21.894001,21.407816,14,0.807303
247.21550533968286,-29.124895739387334,21.938417,20.576595,19.966465,15,0.950456
247.21632647317196,-29.124600350559845,99.99,23.21875,21.563044,5,0.679053
247.2170082535088,-29.122837697543687,22.531578,21.058323,20.253956,15,0.924186
247.22003273346974,-29.125031633767403,99.99,23.171875,22.615955,5,0.588672
247.22124488913857,-29.123264003775965,99.99,23.055586,21.737986,7,0.705845
247.20130462593045,-29.117835711491775,20.036354,19.103003,18.615646,15,0.982292
247.2021321100126,-29.117360156286363,99.99,99.99,22.638174,2,0.75708
247.20203821737957,-29.116242078819152,99.99,99.99,22.59375,1,0.537109
247.20346998871582,-29.116263669609904,19.729591,19.0158,18.616493,15,0.982357
247.2069763184471,-29.1185122001706,99.99,23.301746,22.165855,6,0.759359
247.208033185102,-29.119471497342698,99.99,23.546875,22.687632,5,0.660156
247.20439404682452,-29.117048481180042,99.99,22.477394,21.746231,9,0.815647
247.2049012745024,-29.116005310031266,21.322851,20.450945,20.039085,15,0.931331
247.205588409963,-29.116357820634637,21.304226,20.319769,19.842453,15,0.968848
247.20648946353072,-29.11670206768305,99.99,21.98515,20.486324,10,0.775024
247.19793788113765,-29.110914374922558,99.99,99.99,22.293587,3,0.394338
247.19910500162126,-29.110177168093184,23.214071,21.360226,19.998703,14,0.713911
247.19936819769384,-29.10957311121053,23.365028,22.261915,21.522276,13,0.764742
247.2008588141845,-29.110582017358325,99.99,22.92395,20.97136,7,0.731271
247.20254853401008,-29.110502884864665,99.99,99.99,22.65625,1,0.521484
247.20331740717285,-29.110199795754024,22.318512,21.476112,20.95006,15,0.919987
247.20497777598752,-29.114150940308804,21.5,99.99,99.99,1,0.879395
247.2055213046832,-29.115014348040585,22.38008,21.624813,21.265625,14,0.915074
247.20700586308828,-29.115581871858193,99.99,99.99,22.953125,1,0.558594
247.2067811810041,-29.114094259411658,99.99,99.99,22.88122,3,0.551107
247.20840460290225,-29.11354509069526,99.99,22.987505,21.8787,9,0.710368
247.2037824500514,-29.112570503358672,18.24559,17.207796,16.703125,15,0.986719
247.20819951840915,-29.112758783794494,99.99,22.694082,22.374609,7,0.668806
247.20922019663544,-29.111926321944107,19.698029,18.377136,17.8125,14,0.985038
247.21026535284184,-29.12039596073682,16.599213,15.588548,99.99,10,0.989502
247.21188812437387,-29.120458424863852,99.99,22.5625,21.234375,2,0.193363
247.2130017484082,-29.119694301375752,18.823193,17.946226,17.5,15,0.984473
247.2141396224307,-29.119404976390438,99.99,22.796875,22.251318,5,0.707471
247.21088042338366,-29.11794144864407,99.99,22.109375,99.99,1,0.970215
247.21129616197564,-29.118161038586003,22.844473,20.963078,19.688663,15,0.571554
247.21017164244353,-29.117258432061092,99.99,22.646965,21.291012,9,0.744086
247.21121661867642,-29.116567704072082,99.99,23.19246,22.63256,8,0.615723
247.2141735483663,-29.117015505538795,22.108976,21.317118,20.772264,15,0.930697
247.21766602483544,-29.12196305377854,22.634586,21.651272,20.988503,15,0.872087
247.21557991336587,-29.1206119866369,99.99,23.035196,21.541107,6,0.805745
247.2179811463025,-29.120649496147013,99.99,22.901,21.12817,8,0.802917
247.21646823476723,-29.119723087448296,20.942822,20.024143,19.514612,15,0.398914
247.2183924260489,-29.118158628446817,17.5625,16.378649,15.84375,12,0.988444
247.21963571779332,-29.11801391277316,99.99,22.0625,20.286764,4,0.845337
247.21513702542578,-29.11639301877376,99.99,23.359375,22.49714,4,0.658081
247.21108135406462,-29.113359439532825,21.954237,20.474564,19.686222,15,0.963704
247.21064152771754,-29.112198364419182,99.99,22.765625,99.99,1,0.851074
247.21362849984055,-29.112359335870003,22.453125,21.09375,20.578125,4,0.97229
247.21424480894814,-29.112614589058225,19.652994,18.95559,18.776028,15,0.953418
247.21938751256104,-29.11703206495337,20.414085,19.346884,18.859375,14,0.967599
247.21577394845937,-29.113317235731895,22.484177,21.248623,20.662683,15,0.918848
247.22056704808725,-29.11443806800602,19.71875,18.751505,18.266272,14,0.667934
247.22058703301778,-29.113508685878735,20.445002,19.632093,19.17835,14,0.972168
247.17514377419005,-29.104937430780268,99.99,22.8319,22.229307,8,0.756775
247.17655437651615,-29.10296405791469,20.74525,20.06812,19.655159,15,0.97998
247.1774879837481,-29.10489030318822,23.41133,22.056936,20.937393,13,0.565355
247.17474815111206,-29.102251532123397,22.62889,21.939056,21.584291,14,0.885707
247.1789270334495,-29.102615753166738,99.99,22.250088,21.832653,4,0.860718
247.17914513827913,-29.10294586938162,22.28044,21.602497,21.127449,15,0.510921
247.1785906356483,-29.10099263351783,99.99,23.17134,21.67936,7,0.747175
247.1833777234718,-29.1049941333207,99.99,22.817364,21.823854,9,0.693658
247.18210164966487,-29.103764293715727,99.99,22.408718,20.929623,7,0.758789
247.18231228699364,-29.10377640739673,99.99,22.0625,99.99,2,0.1091
247.1826220370544,-29.103800634093638,99.99,22.472414,21.92299,7,0.757429
247.181315897057,-29.101237462638494,18.526613,17.817791,17.461052,14,0.984828
247.17532385157762,-29.099446762702563,99.99,22.39597,21.8164,7,0.695452
247.17569397884392,-29.09991347429657,22.709492,21.695757,21.471249,11,0.668246
247.1761837021608,-29.100006631564533,99.99,20.640625,99.99,1,0.21167
247.17643940458265,-29.100052107453884,22.465187,20.991007,19.860342,13,0.658175
247.1762397283946,-29.09911624859588,21.501183,20.8422,20.540697,13,0.786687
247.1760546882016,-29.098042453721725,99.99,22.765625,21.639166,5,0.635584
247.1767649471441,-29.098452441050828,20.831606,20.19072,19.617874,14,0.979771
247.1774763484952,-29.10022791350872,99.99,23.375,22.572765,5,0.591699
247.17710467479793,-29.09947402893966,99.99,21.617487,20.956917,10,0.260382
247.1787374498698,-29.099526126585072,22.7022,21.124107,20.303411,15,0.941764
247.1743828688253,-29.09742592462282,20.547106,19.969488,19.554214,15,0.976074
247.17511410812784,-29.095478027106797,99.99,22.90172,21.694347,5,0.807031
247.17569316610323,-29.09566107482172,23.084747,21.388859,20.151142,15,0.514347
247.17739156206753,-29.097914541164663,19.208668,18.460588,18.140625,14,0.983747
247.17865647889738,-29.09726403306995,99.99,99.99,22.452387,2,0.791016
247.17684517191807,-29.09551913652287,23.070013,21.320286,20.320719,15,0.885807
247.18003339228537,-29.098831162776648,23.07618,22.344103,21.742094,13,0.775541
247.18224840620073,-29.099368941775307,99.99,22.76816,21.900959,10,0.720508
247.18398767925734,-29.101243383626414,20.946438,19.944605,19.445494,15,0.97832
247.18537692793484,-29.10135692004695,21.61702,20.519735,19.900753,15,0.918913
247.18464367110636,-29.10109398007425,20.333372,19.266191,19.156076,15,0.526404
247.18459914883258,-29.10060212562815,99.99,21.09375,19.768633,3,0.978678
247.18364095964904,-29.099655412872085,99.99,99.99,22.72593,2,0.642578
247.18344369143279,-29.098066227728506,23.148777,21.62469,20.592709,15,0.839681
247.18420875325222,-29.09737667678381,20.447983,19.690184,19.27307,15,0.982194
247.1880634923935,-29.105668636699924,21.140661,19.725708,18.991516,15,0.975521
247.19143021238676,-29.106732547477776,23.374382,22.194199,21.862558,13,0.654729
247.1902695707506,-29.106188575966623,22.114374,21.238213,20.662617,14,0.105839
247.1913916963222,-29.105495306272903,99.99,99.99,22.22546,2,0.640625
247.1863806848395,-29.103919075965713,19.698061,18.867472,18.445787,14,0.979109
247.1904390619677,-29.104921375959837,22.813665,21.090963,19.72097,15,0.91696
247.18873157198797,-29.10286781013991,21.693707,20.044033,18.84375,15,0.944401
247.1951404105287,-29.107651124279638,22.860558,21.190357,20.15625,15,0.853678
247.19760416538082,-29.108692653904292,99.99,99.99,99.99,1,0.497803
247.19527514738107,-29.10621283738637,22.240572,21.426111,20.878216,15,0.808936
247.19711602652256,-29.106529728543148,23.022213,21.80757,21.32495,15,0.796533
247.1964989101407,-29.106038454297153,99.99,99.99,99.99,1,0.388184
247.19496095188344,-29.104858553212004,99.99,99.99,22.828125,1,0.721191
247.18699505777303,-29.10219030252749,18.32343,17.618261,17.226837,15,0.985547
247.18831921863998,-29.101828453110038,20.453455,19.726238,19.32702,15,0.954818
247.18584290128783,-29.09989575637098,23.228752,22.082298,21.340872,14,0.775251
247.19154853093997,-29.101462182490664,22.6713,20.59466,19.726933,15,0.54494
247.1873934900926,-29.099319660321044,99.99,23.078125,22.875,4,0.678101
247.18707216789318,-29.09759803189254,99.99,23.390625,22.8092,5,0.571289
247.1882926902424,-29.097830212689807,23.560793,23.306229,22.78125,8,0.572784
247.19176529945344,-29.10175298380767,22.338097,99.99,99.99,2,0.75708
247.19195086188694,-29.10076898408421,19.81866,19.08447,18.734375,15,0.971387
247.19739825877312,-29.103555793047132,15.943886,15.150063,99.99,8,0.992065
247.19525731123042,-29.101820724904833,21.534836,20.73118,20.492073,15,0.936263
247.19403938590713,-29.100885133723015,99.99,22.709206,21.879688,10,0.577893
247.19458956547183,-29.099454683065503,99.99,99.99,22.71875,1,0.806641
247.19511297521058,-29.101094284197682,23.183788,21.774296,21.272955,15,0.776253
247.19696402108244,-29.10143192632853,22.973104,22.18003,21.560652,10,0.718286
247.196710743646,-29.09932903302872,99.99,99.99,20.801682,2,0.622559
247.1968259550658,-29.09925954076213,23.34375,22.150763,99.99,8,0.271505
247.1747157309926,-29.093413958769062,22.469667,21.38068,20.654686,15,0.84349
247.1757734756203,-29.094011571313768,99.99,99.99,22.702055,2,0.721436
247.1758381343848,-29.092982486723127,20.712736,19.958553,19.553053,15,0.980762
247.17822051999764,-29.095559450248366,22.685331,21.743132,21.30464,14,0.845843
247.17881848430815,-29.09527924479103,99.99,99.99,21.931322,2,0.650146
247.1783297792325,-29.09504432418876,99.99,99.99,22.484375,1,0.695312
247.1777913839409,-29.094060416411914,23.232,22.544949,21.908768,13,0.767578
247.174033275025,-29.091840368093493,18.734375,17.994875,17.585892,15,0.930566
247.17738193547544,-29.09300113261438,99.99,22.593142,21.81773,10,0.768677
247.17867485504914,-29.092407240998075,99.99,99.99,22.86779,2,0.548096
247.17754061707237,-29.09137502234431,99.99,99.99,22.890625,1,0.516113
247.17967963921038,-29.092159702080764,99.99,23.078125,21.866505,4,0.226181
247.17980910231555,-29.094025407822077,99.99,22.612255,21.889353,10,0.744092
247.18318149286483,-29.095324457625274,20.870483,20.194462,19.812223,15,0.962077
247.18048540410683,-29.09274688325239,19.745037,18.925734,18.53125,15,0.983236
247.1809355552596,-29.092144099575197,99.99,22.921875,22.501595,3,0.799316
247.17679684303656,-29.090122243444405,22.617004,21.794502,21.382683,15,0.875553
247.17559810224162,-29.089099011760105,99.99,22.45564,21.761326,9,0.833388
247.17651732229962,-29.08941041640487,99.99,99.99,22.832928,3,0.590332
247.17841273932135,-29.08884248244696,22.109938,20.865555,20.478033,15,0.832731
247.17867682075214,-29.088450966389747,99.99,99.99,20.975586,2,0.975342
247.1797867247989,-29.088967704866647,21.61997,20.936607,20.511698,15,0.97041
247.17490372296552,-29.086952177108223,99.99,99.99,23.03125,2,0.49353
247.17394439391876,-29.085726551558064,23.557634,22.396143,21.665207,13,0.722713
247.1765119755667,-29.08671181844138,99.99,99.99,22.890625,2,0.508179
247.17767941584086,-29.08779027466258,21.884407,21.123463,20.796875,14,0.935512
247.1793405677538,-29.08689126238475,21.675728,21.044865,20.617311,15,0.946354
