sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp
56388463,673377170374816768,117.6485,20.05891,18.64173,18.59076,18.75249,3.324129,DB,0.006733985,-9999.0,-9999.0,14.93599,-0.16173000000000215
75491881,3164680303403541248,116.2797,14.5413,18.55291,18.54266,18.66933,3.40509,DA,0.9723979,20917.02,8.602886,14.92422,-0.12666999999999717
75301073,3151603163076826496,117.7792,12.22095,18.54738,18.50748,18.71177,3.46345,DA,0.9801013,17221.39,8.048675,14.91335,-0.2042900000000003
74670927,3104278980028480640,97.59224,-4.923091,18.73571,18.75053,18.87254,3.08195,DA,0.9564022,-9999.0,-9999.0,14.91229,-0.12200999999999951
63031640,1745778139944263424,322.3777,11.70861,18.25652,18.21453,18.39327,5.051373,DA,0.9408226,18505.18,8.312002,14.90569,-0.17874000000000123
79009517,3658832439885180416,208.724,-1.255141,17.95697,17.91626,18.096,3.955225,DA,0.9842252,19062.28,7.941689,14.90483,-0.1797399999999989
65134831,1968482948841048704,316.854,40.61348,18.74006,18.70056,18.80137,3.026303,DA,0.9681286,15801.44,7.817268,14.8913,-0.10080999999999918
70784132,2633791288709297792,349.5176,-4.912908,15.36241,15.23191,15.61748,6.153736,DA,0.8920896,32704.25,7.781151,14.88832,-0.3855700000000013
63571087,1809250128720780288,305.4722,17.83905,18.31889,18.29131,18.42375,4.355643,DA,0.9784162,16086.68,7.924839,14.8871,-0.132439999999999
116650123,306214435012798720,28.05453,35.11264,18.53354,18.50234,18.70518,3.060952,DA,0.9586157,-9999.0,-9999.0,14.88698,-0.20283999999999835
80243917,3892520515244410240,178.0044,1.940271,18.50665,18.42787,18.71102,4.003673,DA,0.9308755,21748.25,8.508413,14.88425,-0.2831500000000027
111999495,6660964174056594176,284.9725,-49.7641,18.0274,17.9824,18.18028,3.868876,DA,0.9880362,16872.82,7.780614,14.88323,-0.1978800000000014
97088761,5353200615885188224,163.6681,-54.88464,17.73316,17.7023,17.81649,5.771005,DA,0.9546171,14692.27,8.210892,14.88321,-0.11419000000000068
55899333,599221849885295232,126.775,8.528894,18.57933,18.5428,18.701,3.168505,DA,0.8895838,16234.03,8.142634,14.87106,-0.15820000000000078
69511163,2362216795731786240,8.124361,-21.41941,17.75076,17.66059,18.07825,3.288955,DA,0.9760545,27031.57,7.925442,14.86989,-0.4176600000000015
67769279,2135682692779019520,294.8827,51.68671,17.5374,17.48153,17.71404,3.856594,DA,0.9497048,18224.79,8.01077,14.86346,-0.23251000000000133
110008593,6399276970668311040,331.8327,-64.98392,17.71078,17.64412,17.92175,3.523986,DA,0.9146438,22172.02,7.683327,14.856,-0.2776299999999985
63269515,1774086819148289920,326.5478,18.19074,18.06462,18.03689,18.17893,4.029041,DA,0.9662103,17749.31,8.045275,14.84801,-0.1420400000000015
63065320,1749144505248265216,309.5013,7.816003,17.94795,17.90151,18.08216,3.742305,DA,0.9900665,-9999.0,-9999.0,14.84329,-0.18064999999999998
112000092,6661010422261368960,286.4336,-49.74958,17.65949,17.59846,17.83628,3.985679,DA,0.9826515,20964.65,7.632829,14.82426,-0.23781999999999925
71850516,2830537860729256192,345.7309,17.34975,18.6137,18.59132,18.75939,3.972044,DA,0.9901943,18534.29,8.276538,14.81978,-0.16807000000000016
90340970,4566888203861272832,259.1574,20.81164,18.68722,18.67001,18.81216,3.062839,DA,0.9760634,17404.78,8.01418,14.79874,-0.14214999999999733
105167445,5950436498664049280,259.6696,-48.9322,18.3461,18.33549,18.50271,3.178913,DA,0.994174,20340.83,7.665371,14.78901,-0.16722000000000037
117239127,390493478751885184,10.12224,48.26619,18.35053,18.35957,18.49046,3.919535,DA,0.9504333,15725.42,7.674588,14.77562,-0.1308899999999973
62954238,1736396350823024640,315.9079,6.274801,17.94624,17.91521,18.08004,3.992905,DA,0.9360247,-9999.0,-9999.0,14.77084,-0.16483000000000203
63365639,1787441899695627136,323.0307,19.96372,18.5702,18.60115,18.72989,3.476169,DA,0.9681618,19026.87,7.894369,14.76371,-0.12874000000000052
87789238,4302846812965511424,295.8423,10.69797,18.1831,18.18467,18.29507,4.966621,DA,0.9840255,16026.61,8.220514,14.75451,-0.1103999999999985
68014113,2162886298375762432,313.451,44.04113,18.42724,18.40473,18.57937,3.181325,DA,0.801483,18904.77,8.126343,14.74775,-0.17464000000000013
65016929,1958374588689770880,333.6132,42.20528,18.32954,18.29731,18.44051,4.417325,DBA/DB,0.02715219,-9999.0,-9999.0,14.74571,-0.14320000000000022
111288205,6566125351922069504,326.3956,-43.15409,18.70965,18.73692,18.85522,3.801492,DA,0.9727162,-9999.0,-9999.0,14.74369,-0.11829999999999785
67992114,2161810868626640640,314.9239,42.62938,18.47989,18.47413,18.6065,4.040955,DA:,0.3448713,16170.75,8.245668,14.73227,-0.13237000000000165
66965391,2068932961058864384,305.9622,42.64057,18.71309,18.65059,18.91398,3.162743,DA,0.8878747,-9999.0,-9999.0,14.7268,-0.26338999999999757
63931921,1830651950755098496,303.5627,23.83677,18.63787,18.6442,18.74736,3.779078,DA,0.935603,13853.79,8.19171,14.72648,-0.10315999999999903
93676590,4944803067727559552,32.7916,-42.95778,18.75942,18.72105,18.86107,3.038089,DA,0.9822826,16695.57,7.907557,14.71844,-0.1400199999999998
75079457,3133656586395507200,100.4476,7.583184,18.69952,18.67068,18.83772,3.003469,DA,0.9297721,16812.91,7.91635,14.71737,-0.16704000000000008
67185917,2082641225367920768,301.9358,46.07636,18.57167,18.4827,18.82297,3.845583,DA,0.9039329,22614.95,8.559653,14.70432,-0.3402700000000003
79298764,3707633821103121280,187.4842,4.111076,17.45879,17.40058,17.57397,5.829105,DB,0.0189811,-9999.0,-9999.0,14.67414,-0.1733899999999977
116635353,303996513900957440,28.19153,30.17503,18.25261,18.21871,18.34638,8.174935,DA,0.9030693,17499.98,8.855726,14.6644,-0.1276699999999984
61128277,1410337345836182400,249.6014,47.61659,18.72374,18.66922,18.79603,3.778895,DA,0.9644802,13942.09,7.928437,14.65992,-0.12680999999999898
69292668,2313519219579112448,0.2174631,-32.93303,17.4594,17.41381,17.64222,4.699863,DA,0.9468012,-9999.0,-9999.0,14.65454,-0.22840999999999667
62815407,1712375354649760128,210.2223,75.67083,16.97787,16.92198,17.12832,6.332572,DB:,0.05780026,-9999.0,-9999.0,14.63446,-0.2063399999999973
94143172,5030308028273315584,19.383,-28.40772,17.54114,17.46153,17.78131,3.852851,DA,0.8418605,24784.57,7.917326,14.62889,-0.3197800000000015
93648384,4939942023741118208,35.76401,-47.37611,18.30835,18.25337,18.5011,3.330883,DA,0.9643639,19447.63,7.692199,14.61011,-0.24773000000000067
61185827,1418822796759372672,259.0913,52.85437,17.30718,17.29394,17.42261,6.169402,DA,0.9680255,18656.45,8.256198,14.59391,-0.12866999999999962
89129374,4445754939109657984,251.7477,9.500421,18.14376,18.036,18.44803,3.198989,DA/DC,0.285815,-9999.0,-9999.0,14.59019,-0.4120299999999979
56082352,630562702984741888,140.6602,15.11518,18.21745,18.19511,18.29911,3.931551,DA,0.9862411,16363.78,7.946876,14.58592,-0.1039999999999992
86519788,4228180417108614016,310.8803,0.1889893,18.21397,18.14318,18.30581,3.294267,DA,0.986174,20796.7,7.821847,14.58184,-0.16263000000000005
92230010,4721219882182699392,41.69717,-63.64228,18.60767,18.59712,18.72735,3.307919,DA,0.8488094,14508.11,8.047626,14.56963,-0.13023000000000096
117238682,390435071494358656,10.79562,47.93122,18.37029,18.29709,18.57883,3.723077,DA,0.8074228,38271.15,9.285944,14.56403,-0.2817399999999992
67622570,2122264493394487040,273.7917,48.87355,17.1674,17.0974,17.25352,5.919606,DB,0.007037838,-9999.0,-9999.0,14.55287,-0.15612000000000137
88753936,4393067372700595968,255.0648,6.059537,18.02612,17.95402,18.19815,3.253682,DA,0.972285,25409.62,7.799157,14.55099,-0.2441299999999984
66936783,2067134258822527744,312.2342,44.74862,18.56757,18.52183,18.7273,3.221833,DA,0.9430097,18291.62,8.089871,14.54017,-0.20546999999999827
90110081,4540419767819498112,260.7086,12.14864,18.33239,18.29577,18.42389,3.010791,DA,0.956551,22672.84,7.934759,14.5399,-0.12811999999999912
58051859,940608936021084288,102.8487,36.52997,18.74096,18.72204,18.82588,3.898213,DA,0.9308879,-9999.0,-9999.0,14.53789,-0.10384000000000171
109529155,6320713673704079360,228.3315,-7.677061,18.28022,18.27309,18.38733,3.82611,DA,0.826326,17193.21,8.03416,14.52475,-0.11423999999999879
56346213,669203561674494464,120.1006,18.66452,18.16194,18.15301,18.27596,4.659488,DA,0.9211074,15110.54,8.290502,14.51735,-0.122950000000003
79748046,3794808664934845440,176.8349,-0.4016731,18.5043,18.44502,18.68372,3.835933,DA,0.9762738,16443.22,7.764669,14.51479,-0.23870000000000147
62950633,1735996437828733440,311.4719,6.52845,17.87214,17.82721,18.01815,4.918381,DA,0.9745445,19114.1,8.503355,14.50836,-0.19093999999999767
105205123,5952252724358960256,263.701,-45.13105,18.21324,18.12599,18.44831,4.329572,DA,0.79863,27419.02,8.337893,14.49578,-0.3223199999999977
65016161,1958288483187661312,332.8524,41.97958,18.67562,18.66343,18.78928,3.018447,DA,0.9625609,-9999.0,-9999.0,14.49379,-0.1258499999999998
71280522,2722141338673933184,332.4753,8.826922,18.30791,18.29192,18.45304,4.69871,DA,0.9528584,14000.0,8.094365,14.47575,-0.16112000000000037
65851954,2010434402682651904,349.1284,58.847,18.40267,18.37585,18.55674,4.8575,DA,0.9447937,19144.76,8.261496,14.47424,-0.18089000000000155
92104721,4700706087585168512,31.46213,-64.38689,18.6375,18.58316,18.88622,5.338615,DC:,0.2338135,-9999.0,-9999.0,14.45189,-0.3030600000000021
70507426,2576881181036256512,19.24118,7.519926,17.44988,17.38761,17.57673,5.030628,DB,0.004361828,-9999.0,-9999.0,14.44896,-0.18912000000000262
60845893,1365451742137010304,261.076,47.83601,18.61512,18.62418,18.74085,4.544429,DA,0.978284,15000.0,8.614457,14.44848,-0.11666999999999916
64864340,1941234851681254144,350.2369,46.4667,18.53948,18.54571,18.65105,3.91592,DA,0.9589676,16675.35,7.835411,14.44759,-0.10534000000000177
72381618,2905010811232034048,82.87489,-31.32063,17.65473,17.58766,17.85269,4.008601,DA,0.9383826,-9999.0,-9999.0,14.44295,-0.26502999999999943
71242690,2714432662651020288,347.4496,9.999194,17.95893,17.91658,18.08582,4.42204,DA,0.9560984,16721.01,7.728335,14.42685,-0.1692399999999985
90242989,4554827733838388864,260.1675,20.70932,18.59604,18.51168,18.75803,3.146492,DA,0.9186613,-9999.0,-9999.0,14.41829,-0.24635000000000318
75083346,3133956959226315392,101.2631,7.471515,17.85358,17.80957,17.9432,5.209146,DB,0.04395616,-9999.0,-9999.0,14.41741,-0.13363000000000014
68968655,2251592280865926912,298.7606,70.71573,17.63612,17.6076,17.79804,5.539189,DA,0.9491029,16976.34,8.038731,14.415,-0.19043999999999883
68506369,2195949639517287936,314.6111,62.28908,17.39251,17.31189,17.48872,4.39256,DA,0.9586886,22656.98,7.790429,14.41168,-0.17683000000000249
101529743,5753816572323727488,129.9195,-7.819684,18.09066,18.03372,18.23624,3.549514,DA,0.9765366,17220.91,7.807488,14.39458,-0.2025199999999998
71295420,2725030172331638016,328.0533,8.127614,18.18806,18.14606,18.30846,4.183705,DA,0.9256505,17299.57,7.800001,14.37937,-0.16240000000000165
65171334,1970344318946619264,320.504,42.17435,18.38828,18.31628,18.61129,3.555601,DA,0.961365,23271.1,8.396838,14.37505,-0.2950100000000013
62005336,1564189229068309376,195.8835,54.20678,15.71225,15.60505,15.94333,7.255888,DA,0.9542949,34120.38,8.12037,14.36909,-0.33827999999999925
71787898,2819740111084599040,354.8713,16.49574,18.30547,18.27992,18.45705,4.21462,DA,0.9647693,16308.44,8.090152,14.36574,-0.17712999999999823
61259277,1430059904378586240,249.0818,55.65475,18.09687,18.01188,18.29852,3.111134,DA,0.992174,21940.36,7.967411,14.36318,-0.28663999999999845
109738291,6358044292490752896,328.5171,-75.95042,16.77044,16.63296,17.06453,6.724553,DA,0.8793532,-9999.0,-9999.0,14.35638,-0.4315700000000007
101392768,5735417344742945280,134.9187,-13.82746,18.62726,18.60032,18.73943,3.904953,DA,0.8827249,29319.78,9.004316,14.35057,-0.13910999999999873
98987556,5539094080404947072,118.3653,-37.25164,17.88969,17.82656,18.05186,4.001562,DA,0.9240081,18427.99,7.940848,14.34917,-0.22530000000000072
114478020,6875563696763125376,308.8688,-14.24848,17.89487,17.86196,18.04121,3.012366,DA,0.9803225,16447.22,7.08955,14.34512,-0.1792499999999997
63269363,1774064691477527680,327.2978,18.4306,17.49375,17.43859,17.59211,5.478279,DB,0.007031413,-9999.0,-9999.0,14.32525,-0.15352000000000032
75076549,3133438470775539200,99.941,6.615332,18.51468,18.49499,18.61672,3.345664,DA,0.9623262,19324.84,8.13305,14.32518,-0.12172999999999945
68161669,2169066855097667968,316.5863,50.09358,18.67736,18.67634,18.87503,4.960098,DA,0.9042959,-9999.0,-9999.0,14.32123,-0.19868999999999915
102074081,5806220636534125312,248.8467,-71.53788,18.3071,18.23481,18.57248,3.940173,DA,0.9641286,-9999.0,-9999.0,14.31244,-0.33766999999999925
61195241,1420295519570041984,257.7221,55.38684,17.28003,17.2533,17.36258,7.305794,DA,0.9410724,14500.0,8.176886,14.29074,-0.10928000000000182
62342930,1626723334422140160,239.233,60.28203,16.53028,16.47081,16.68128,7.527488,DA,0.970681,18154.28,8.07712,14.28331,-0.21047000000000082
63025670,1745011677261492608,317.8576,11.03875,17.52935,17.50599,17.6582,10.48711,DA,0.8388519,19317.54,9.432314,14.27565,-0.15221000000000018
67734796,2132656012147529600,289.2358,49.81407,18.23789,18.25933,18.3975,4.012067,DA,0.9844427,17147.99,8.058842,14.26997,-0.13817000000000235
93719538,4952547645378893696,41.54859,-38.05595,18.78003,18.76857,18.90049,3.175914,DA,0.9827868,15636.41,8.084595,14.24776,-0.13192000000000093
86699497,4245540193883934592,307.4049,4.672729,18.77014,18.75196,18.88906,3.036079,DBA/DB,0.1239898,-9999.0,-9999.0,14.24692,-0.13710000000000022
55233436,508922151061099520,24.5633,57.79842,18.69835,18.66504,18.8003,3.375794,DA,0.9146465,23105.15,8.242102,14.24603,-0.13525999999999883
60968431,1383625947790085120,240.967,42.29312,18.51941,18.51067,18.67861,3.66642,DA,0.9706794,14323.15,7.685342,14.21814,-0.16793999999999798
71319124,2728965629390263296,331.5988,13.43234,17.90762,17.77749,17.92484,4.275292,DB:,0.04395121,-9999.0,-9999.0,14.21292,-0.14734999999999943
105176520,5950891906959484672,257.7195,-47.44859,17.6222,17.51153,17.81981,6.230124,DA,0.820809,29623.73,8.494361,14.20273,-0.3082799999999999
82033791,4053910439795796864,265.859,-33.39583,17.22327,17.18457,17.42264,5.664507,DA,0.9880273,17497.79,7.882292,14.19749,-0.23807000000000045
75256973,3147706558289950592,121.6377,11.01388,18.44024,18.32702,18.47948,5.989678,DA,0.9228461,22523.38,8.825286,14.15762,-0.15245999999999782
58082409,943646680488826368,101.9762,36.56392,18.48851,18.47302,18.64815,4.709424,DA,0.9763201,17816.91,8.424972,14.13772,-0.17512999999999934
67267361,2088696025440349312,300.6568,50.85131,18.26484,18.14779,18.50986,3.538465,DA,0.7058792,34369.53,8.706586,14.1315,-0.3620699999999992
58877059,1059813966613817344,159.2927,66.53352,17.36756,17.32319,17.45232,6.417762,DB:,0.01723755,-9999.0,-9999.0,14.12571,-0.12912999999999997
89485259,4482684098715448704,271.532,10.14037,18.32752,18.30661,18.41784,3.593378,DA,0.9526271,-9999.0,-9999.0,14.123,-0.1112300000000026
55828660,587622861205266688,140.9801,8.954649,16.56828,16.49833,16.72575,6.719357,DB,0.000464933,-9999.0,-9999.0,14.09405,-0.22742000000000218
68956365,2248918406026648192,294.1992,67.00782,18.09199,18.06974,18.19253,4.234796,DA,0.976295,17000.0,7.864337,14.08545,-0.12279000000000195
92818511,4804925049570142848,87.80996,-40.75683,18.7495,18.65896,18.86637,3.035895,DBA/DB,0.1632991,-9999.0,-9999.0,14.08165,-0.20740999999999943
88729138,4390197445488958848,259.2872,4.628521,18.04268,18.05394,18.15983,4.422163,DA,0.9807174,19202.39,7.960208,14.0778,-0.10588999999999871
55428102,524073253796411648,11.3172,64.35073,18.65394,18.63958,18.85195,3.190156,DA,0.9403073,19706.2,8.013268,14.07518,-0.21236999999999995
68691421,2211473987786416384,343.903,65.18867,18.63393,18.55486,18.79299,4.289205,DA,0.9546238,20203.88,8.373781,14.07147,-0.23812999999999818
112471669,6705655615171344896,279.5577,-46.72274,17.73834,17.67359,17.99164,3.507547,DA,0.9227617,25105.37,7.66443,14.07049,-0.3180499999999995
62835569,1716271306599620736,192.5368,77.22225,16.26853,16.21868,16.3927,10.37915,DA,0.988174,16183.47,8.074876,14.06197,-0.17402000000000228
111255385,6562027746963255680,324.2526,-50.34503,18.21589,18.16966,18.41633,3.043924,DA,0.9684982,21505.26,7.7,14.05833,-0.24666999999999817
86333456,4210340467287818368,295.7281,-4.356178,18.37693,18.33348,18.46079,3.898512,DA,0.8735664,29058.89,8.337705,14.05708,-0.1273099999999978
65423133,1983200328595958784,338.395,46.02721,17.93129,17.89408,18.01686,4.154193,DB,0.02233414,-9999.0,-9999.0,14.04902,-0.12278000000000233
63476237,1801841722452489472,303.1302,11.12141,17.59721,17.50694,17.77048,3.56824,DA,0.974582,26603.27,7.748593,14.04181,-0.263539999999999
59737001,1202601601776397952,239.0495,18.16409,18.40397,18.40081,18.51565,3.918929,DA,0.9730307,-9999.0,-9999.0,14.03179,-0.11484000000000094
79011823,3659258638079940608,210.6499,-1.823844,18.12909,18.0594,18.26396,3.410998,DB,0.004293447,-9999.0,-9999.0,14.01535,-0.20456000000000074
109947876,6390587049238439040,350.5892,-63.85503,18.68127,18.64677,18.86313,3.333978,DA,0.9726773,13979.45,7.606856,14.01512,-0.21636000000000166
67974190,2159403487916761472,271.4993,62.90762,17.45246,17.37129,17.68658,4.474443,DA,0.978074,24337.6,7.925784,13.99605,-0.31529000000000096
55991462,612589673600614272,145.932,10.32816,18.11926,18.12981,18.25461,4.382488,DA,0.9827191,14766.31,8.126248,13.99253,-0.12480000000000047
69869907,2450454150049519360,22.17941,-17.75322,17.39667,17.33873,17.5321,3.815622,DA,0.7523406,15130.89,7.153521,13.95093,-0.19336999999999804
95172063,5219423517150467200,140.2561,-71.06522,17.80234,17.49404,17.69303,3.630891,DA,0.8146102,22191.23,8.086738,13.95012,-0.198990000000002
71348747,2734749575947833600,335.8978,14.97689,18.24013,18.20448,18.37163,3.705557,DA,0.9920076,-9999.0,-9999.0,13.94345,-0.16714999999999947
98333757,5479080575394550528,102.662,-61.38549,17.50274,17.4557,17.62295,5.33273,DA,0.6826313,16500.02,7.781804,13.93606,-0.16724999999999923
86317305,4208729437941162624,295.4623,-6.361197,18.48747,18.4423,18.63145,5.49681,DA,0.8671082,25898.18,8.66529,13.92977,-0.18915000000000148
63166231,1760031972463945984,317.177,14.66805,18.34358,18.2157,18.40637,3.692124,DB,0.02664443,-9999.0,-9999.0,13.92703,-0.19067000000000078
74059264,3055134688617959168,112.4258,-7.035297,17.9126,17.86922,17.9942,4.152726,DA,0.8827227,-9999.0,-9999.0,13.90268,-0.12498000000000076
90123865,4542192897822609280,260.7661,13.06589,18.06536,18.02242,18.19602,4.69014,DA,0.8868073,21620.88,8.065704,13.90217,-0.17360000000000042
68985239,2253826832091026560,282.3594,64.96981,17.51878,17.47808,17.58509,11.59602,DC/DA,0.2316229,-9999.0,-9999.0,13.89399,-0.10701000000000249
69298190,2314807774192293888,359.6166,-30.57534,18.40053,18.36684,18.59114,3.621473,DA,0.9543338,18329.41,7.748312,13.88946,-0.2242999999999995
68560723,2200376651287634816,335.2382,59.03978,18.71842,18.69721,18.86447,3.337566,DA,0.8764114,25938.56,8.477649,13.88451,-0.1672600000000024
110942752,6509200198978273152,330.2968,-54.34499,18.72318,18.67078,19.02726,3.618003,DA/DAH,0.3231863,-9999.0,-9999.0,13.88325,-0.3564799999999977
67630866,2123295972737439104,270.1271,50.16391,18.20407,18.14198,18.39778,3.915215,DA,0.9625722,-9999.0,-9999.0,13.88071,-0.2558000000000007
111782934,6644218680682279168,285.4538,-54.96328,17.94273,17.95889,18.07615,5.256917,DA,0.9755431,13506.61,7.726963,13.87916,-0.11725999999999814
65850642,2010309887289774976,348.4177,57.82076,18.14371,18.11317,18.23935,4.405351,DA,0.9528205,19200.18,7.955934,13.87674,-0.1261800000000015
90315638,4563780468604815616,248.7643,20.14302,18.45147,18.41458,18.67145,3.006002,DA,0.9471269,20442.44,7.978513,13.87392,-0.25686999999999927
